step,return,cost,co2,peak,soc_dev,projection,tie_viol_steps
113629,-51.781199,4494.772365946566,18.536893328143695,2.8353315722432066,0.009218322485685326,25.250337540209294,0
113725,-77.284475,6780.8538040158755,23.970490659796113,3.5453415744696386,0.05777688692078781,39.17969622179866,5
113821,-23.319652,1866.647762466917,9.778946458649669,1.9601045643798203,0.06236324813216931,31.210103713423013,0
113917,-59.696187,5222.375258971696,19.73500189823194,3.516404066602616,0.009691497310996056,24.86044881790876,6
114013,-30.522314,2562.982750995194,11.570373194124565,2.342335478744937,0.032296040654182345,27.251582060307264,0
114109,-66.89507,5838.40451149007,22.41543694737823,3.673478144347242,0.021133491583168462,29.64846040263772,6
114205,-50.683073,4338.291412984208,17.852719507116046,3.002905131594032,0.04954540636390453,34.23647636309266,1
114301,-46.422944,4010.6518692686177,17.49877619586608,2.586674582430738,0.002141477726399832,35.45364978089929,0
114397,-31.869975,2673.5939725624576,11.258470044203957,1.6953437095979984,0.07189047187566766,23.72071070209146,0
114493,-32.643036,2775.399587081015,11.982110122230239,1.778004374691265,0.03888037167489533,24.575862233191728,0
114589,-54.02432,4710.742517611659,18.779094941975057,2.827443416673958,0.0101459100842477,29.014084297120565,0
114685,-48.664737,4192.479865733499,18.275980005088265,2.719427899123986,0.011291554570198148,27.400518015921115,0
114781,-38.379122,3212.069967685297,15.296531114689943,2.108806346005632,0.05506271570920951,33.38993612155318,0
114877,-51.397589,4490.994459730813,17.919695491233057,2.500474814423178,0.007436364702880449,28.26964729592205,0
114973,-52.353228,4557.058757918389,17.759829360685533,2.736796235973538,0.023998182453215167,41.71957093149423,0
115069,-27.853586,2363.4865572286085,10.799090871640633,2.1204982160493326,0.00871957112103705,28.837422342151406,0
115165,-46.822693,4059.496085987327,16.285584232105798,2.8439635509252676,0.013631413318216823,21.27220104396343,0
115261,-34.160448,2874.6626510250903,14.362264409863673,2.487104626370565,0.00735332667827604,23.091711119413375,0
115357,-45.279059,3947.736591263498,15.662478577075099,2.5895265255418254,0.004475932931037319,11.762651644199678,0
115453,-52.02476,4491.4850795091015,19.92296406317878,2.024083967347347,0.0215590700507165,25.459824590981007,0
115549,-39.751177,3417.5825218131754,15.058749368092437,1.9339534554375657,0.018943068198859714,25.129583158642056,0
115645,-49.040366,4226.883059492853,18.413446137415495,1.8683814690748282,0.033343286253511906,35.66881449609995,0
115741,-64.032106,5571.519844230274,21.441859839181415,3.4908597225216584,0.032533734105527456,39.115118595361714,5
115837,-68.87442,6000.07650940623,23.342572004101775,3.5126668556752945,0.031054419779071696,25.586735655665397,6
115933,-42.307713,3603.026266955804,15.810593772186936,2.5260707631250616,0.03492292854934931,30.046594451069833,0
116029,-27.445916,2324.4285201102803,10.862949957520382,2.2361784525002806,0.003218298964202393,19.238328925073148,0
116125,-50.109216,4373.886399110867,17.837433449568202,2.5236137193758257,0.0006450768560171127,30.483542519360782,0
116221,-66.827013,5802.841240266921,23.181218923519086,3.446932746119527,0.031030801869928903,18.91104579746723,6
116317,-46.360286,4012.527704762067,16.15896526979872,2.5650121993194093,0.02408761954621269,27.498910381942984,0
116413,-47.726056,4126.922568235951,15.553779792958835,2.4743633135108487,0.05339676886796951,44.06993964120746,0
116509,-67.360707,5934.774220460851,21.844286026645015,3.3402447195072646,0.008238707855343808,33.61081127509475,2
116605,-58.605572,5111.315280687398,19.944164342096645,2.7449329247229017,0.027413105219602496,35.02340702310204,0
116701,-48.111277,4140.817593038382,17.812423601406955,2.707733803993516,0.01841868013143544,31.54324568077922,0
116797,-66.24064,5782.868021383109,22.695759532352724,2.97475154603188,0.02755539361387488,28.213496192097665,0
116893,-63.854298,5571.440494523544,20.873009335244774,3.611998953958091,0.028879367932677313,27.188063756525523,6
116989,-49.757896,4326.530831263094,17.726817391896823,2.5595572573263414,0.010047962144017153,36.08663159638643,0
117085,-69.232157,6009.022025919017,23.573173435305414,3.588803828701679,0.04229754526168111,7.789429157227278,9
117181,-49.34235,4206.426355756399,19.338404436059704,2.8551932600587646,0.02229920066893104,41.18389181256293,0
117277,-52.581116,4514.410653722642,20.438284516662677,2.2303793787276813,0.02755818944424393,29.434654406011106,0
117373,-46.121686,3981.830427963548,16.436078358591523,2.2509969097416334,0.03147731181234126,29.2109724098444,0
117469,-72.397375,6296.33229115065,23.533020772837148,3.803973889443769,0.05683706291019924,31.5710727879405,12
117565,-34.11639,2838.0803313609517,13.730708598480199,1.766644873013015,0.060647737234830856,18.534376525580885,0
117661,-15.266971,1193.4977845627332,7.824510304578392,1.671716240217472,0.02106356397271164,30.94383317112922,0
117757,-61.05866,5264.516677035356,20.84376464113321,3.4115845565688896,0.05304867736995228,18.67901491686702,6
117853,-14.348294,1095.4864154394827,6.661081998152614,1.5087368855362873,0.05277400650084024,31.43870348498225,0
117949,-26.159419,2146.1517311141306,11.085695245220716,1.68292014106916,0.04660164825618268,19.651253690868614,0
118045,-37.586949,3198.0887110798576,14.698411655915569,2.3203266140900176,0.01789386030286555,33.63689565792679,0
118141,-68.108489,5876.934728810011,24.044655429656647,3.8012554028428345,0.04034950975328688,17.014625963568687,9
118237,-39.985764,3423.973402418923,15.850345329165174,2.0220008450448628,0.012141736596822772,19.74767338231206,0
118333,-47.086338,4049.874045530213,16.95712844949325,2.2113418982292563,0.04106150157749655,31.080160756856202,0
118429,-31.60508,2670.238722328451,12.98505277515333,1.8559603042771804,0.017652874900714433,32.183636052012446,0
118525,-43.020859,3688.8893742000396,15.937054568112892,2.464850664377355,0.024327219836413727,40.720605363100766,0
118621,-36.461181,3038.6302145385466,13.899514605146434,2.3627359574428644,0.06399536188691862,27.917542167007923,0
118717,-61.74684,5383.234681383211,21.211876231792655,2.833457202047722,0.02783650904893875,26.769927047789093,0
118813,-69.34056,6052.63079235408,23.048708112896133,3.4709534002004765,0.03408387340605262,11.95559012785554,9
118909,-35.073714,2998.827125614653,13.37842150455703,2.0795352400020635,0.016006814502179556,41.50052444949747,0
119005,-48.215238,4144.784880563682,17.29595481057041,2.822797863694844,0.029965562187135253,25.872378086000683,0
119101,-52.391471,4515.887732667988,19.73318549820152,2.111716686393604,0.03119675740599631,23.762070263177154,0
119197,-34.234155,2888.256686372374,14.3481191640597,2.3159744587909366,0.008050817437469993,31.045836603045462,0
119293,-51.542105,4457.583139828721,19.701677036139852,2.299779579458428,0.009057261422276475,24.797227968126542,0
119389,-52.005884,4486.513810321903,20.020604571786482,2.1749236323140964,0.017639676854014408,24.802864281088116,0
119485,-57.918489,5039.164874240237,19.523880610452554,2.9368035168488436,0.03299694657325741,37.741265794038775,0
119581,-61.450539,5344.208471908013,22.519771384704057,2.9564789413744768,0.004662056826055028,33.111343957483776,0
119677,-46.050419,4010.968836279389,15.909569120495178,2.4218847804918786,0.01327375071613407,24.958906233012677,0
119773,-45.146142,3872.824248800937,17.362537063237355,2.348453692690366,0.017983794026076805,31.806571510434154,0
119869,-35.239522,3024.3969229996937,13.142985981657544,2.3470226570604344,0.007589852251112583,30.54106826916337,0
119965,-40.981121,3474.1116151912897,15.681497672911037,2.596096089678063,0.033141133561730374,29.96660033226013,0
120061,-36.209571,3098.166771564215,13.536642926238953,2.223556529226016,0.018499189428985152,22.188526055514807,0
120157,-37.803201,3244.662311189941,12.205469730099923,1.8150007801500716,0.06459577530622479,29.549674361646176,0
120253,-66.997392,5868.200521565874,22.878529426024034,2.892393711853939,0.019658011570572897,38.038897715806975,0
120349,-49.76643,4231.606282572782,19.05133290950417,3.0201273528188506,0.03512774091213949,40.79797592222691,1
120445,-69.073615,6017.717059322727,23.43368539107584,3.729473340148996,0.024969958817880444,21.548874600082634,6
120541,-31.826836,2711.147635743333,11.256724212313467,1.6278498392065697,0.0458135284483433,24.468741746246806,0
120637,-53.446189,4595.385580787164,18.888346617577447,2.9111047149073705,0.04409250728785996,31.386029568314548,0
120733,-44.938684,3874.0083534112096,16.497880135551483,2.598382156314522,0.013992218859493755,29.401744424253707,0
120829,-50.932697,4332.703087244583,18.454957469005798,2.4623657773072534,0.07228215709328656,27.514393869638443,0
120925,-28.247951,2355.3228102692906,10.89054301720412,2.0453705595538594,0.04062747713178405,18.06173698604107,0
121021,-38.252076,3302.209827319712,13.352150115833947,2.8864366839714535,0.00465052314102643,17.90384974092245,0
121117,-28.949813,2410.2764375945358,11.387796387827857,2.250372092816428,0.03537073563784365,21.261554977595807,0
121213,-40.752962,3513.656816555048,15.02207807104409,2.5376366902858076,0.006314415014103791,24.849120396524672,0
121309,-39.797904,3429.3920595156465,13.67442609392038,2.8536148865030544,0.017347307316958938,17.10396395802498,0
121405,-42.727154,3650.7357212738416,16.963408961312858,2.643473884299242,0.004892323538660981,22.838552462309604,0
121501,-66.938256,5798.788853689838,23.72022527157722,3.4725064185105574,0.029686467535793792,11.617059390991926,6
121597,-23.637782,1898.566154112955,10.14767797339373,1.7740078957563856,0.05988090820610531,24.909407798945907,0
121693,-59.036724,5106.440618250748,21.91521539134987,2.740208523246143,0.020111328922212124,30.53878315582871,0
121789,-43.256809,3696.1450375432387,15.968396439081332,2.6146761086858525,0.030597925931215297,20.680874936431646,0
121885,-68.287361,5930.607425071297,23.58426568819992,3.6169108453487966,0.03061616253107785,8.249989212751393,6
121981,-27.838377,2343.9842779191604,10.585026310339748,2.2941672216731854,0.02035729996860025,20.01196622148156,0
122077,-46.540535,4025.576770260894,17.26166078120285,2.5007611448258333,0.007064320833275184,29.896630816608667,0
122173,-23.125514,1918.4112961979602,9.418976572297632,2.358056787112946,0.011499029956758,28.535297463089226,0
122269,-55.563901,4822.614105697647,19.003752656565986,3.4340498204683656,0.0175342705100775,23.786305043399334,5
122365,-56.801116,4981.5086306747835,19.08794311082861,2.957249262257975,0.005116455443203494,34.5136659066379,0
122461,-67.476813,5868.246735009417,23.001798995891498,2.819078619499558,0.051078292913734946,54.007510634809734,0
122557,-31.271555,2615.8515443866713,13.187541744038052,2.5593105710201707,0.008870190382003873,35.733104371428496,0
122653,-52.554363,4554.0126491379115,15.508538243548411,3.352016493801071,0.06805789805948737,25.300065729916096,4
122749,-36.35515,3104.597134943023,13.758528415217068,2.396137526256844,0.01487767063081269,40.59938336476684,0
122845,-60.712256,5238.878787465998,21.17401170943391,3.4620455520902342,0.039096429198980376,14.287534551173449,5
122941,-42.770233,3680.529322601625,13.54308884752763,2.745691940268414,0.05358242969959981,33.44023818165064,0
123037,-42.168039,3644.239735784741,15.287347718837626,2.575955079666548,0.007270380854606628,23.21893011838198,0
123133,-51.110581,4354.766793658765,20.037165760342507,3.214841666370917,0.01772176809608944,33.776655421108,1
123229,-35.640989,2976.2380648046924,14.704595978487312,2.5067992659729845,0.03096729051321745,32.68659361794591,0
123325,-93.29125,8295.49901126956,26.41493176341196,3.7532941195984217,0.06069753132760536,20.166654684990647,18
123421,-67.903298,5897.915617051852,23.70306969219966,3.0765996521101395,0.038838710263371545,43.90840907678008,1
123517,-69.607903,6053.487400001005,23.73831202984005,3.4822158935761065,0.037243236042559136,11.527797301560645,7
123613,-47.042941,4050.264518318859,15.824019632561807,2.1819346516926545,0.06135438866913323,38.051166850924496,0
123709,-45.572547,3911.151085749328,17.25860919830042,2.488365427240251,0.01920715551823371,29.029770592898128,0
123805,-46.495515,4002.634371444096,16.828757338450963,2.6777160870796375,0.023297170549631208,31.23945223599672,0
123901,-44.910845,3870.156416475535,15.638620814598402,2.131176966402079,0.04434822313487535,23.870147557854654,0
123997,-26.668096,2206.6713272430143,10.700176729510757,1.8582253522219947,0.04320262633264066,30.75821257606149,0
124093,-61.603356,5407.048888013408,21.370909637037222,2.494076402806879,0.008264229446649507,43.83840318962931,0
124189,-41.879237,3566.16754439863,15.87827660059589,2.6991543883617526,0.02496113199740646,24.67114887222648,0
124285,-37.952023,3245.417718148902,14.382117416799257,2.520112358018427,0.011677736602723532,22.27712588757277,0
124381,-40.070781,3438.1039764955203,14.811319218574488,2.701684181984189,0.011044790782034408,31.157386890202766,0
124477,-67.289808,5847.102406010492,23.948923326311046,2.913733785120259,0.03124089259654289,32.10384881585836,0
124573,-34.305302,2877.546633912684,13.368623394884422,2.020139177237567,0.04741289205849175,24.627242400795218,0
124669,-33.742097,2820.4453019714924,14.083494621869923,1.9027191306150955,0.03676716629415755,24.411960150599484,0
124765,-45.818009,3942.866966661892,16.235294121676603,2.7687063808942276,0.027417888688413827,19.882996661067008,0
124861,-38.485618,3258.1774470210635,14.472876313250547,2.762376311212869,0.030468663014471598,27.574814966470004,0
124957,-49.062928,4200.949877598743,19.000438647457152,2.43151937399805,0.025379338674247243,42.394308946877715,0
125053,-33.966637,2912.0538921649163,12.344675119915202,2.3162483843899127,0.014413097500801109,21.243454467505217,0
125149,-22.780629,1899.1710695751817,9.243711532668117,1.9358507201090482,0.01609762315883445,20.541543408632275,0
125245,-37.575141,3219.776118714138,14.348306512358148,2.4717402206938885,0.00561275426298391,26.303520040810106,0
125341,-66.479685,5808.566929609892,22.558389342516705,3.599803483426145,0.012438490986824091,30.94602772027254,7
125437,-48.384353,4181.172892170572,17.4205964611971,2.22663791042958,0.030385970138013363,33.11413598790764,0
125533,-65.947033,5763.062049177074,22.467849005408386,3.0460958262602222,0.023841311115967656,34.03215197578073,1
125629,-37.719929,3200.528729839872,15.254598209759164,2.3974852028114038,0.011951237916946467,37.84799453184009,0
125725,-47.364201,4117.744642272772,15.6888858803149,2.98252561009024,0.019138553366065014,17.952064359188082,0
125821,-35.649307,3021.136541449713,14.306379391785903,2.4026638810546412,0.012330803647637278,24.035127483010296,0
125917,-52.100099,4509.086665336594,18.454763802273536,3.4425612818910287,0.006385219097137407,15.554328396618367,6
126013,-48.292733,4178.5721277421135,17.771384943999053,2.6741182303446127,0.00706325396895402,30.20357537060976,0
126109,-85.473933,7532.438718168665,27.13995087409821,3.936790939629742,0.02885627176024419,17.544525373727087,15
126205,-46.060388,3964.281543239998,14.245296492379302,2.322734412080683,0.08099263384938249,34.94905897542834,0
126301,-62.611316,5501.164205137015,21.34108244250318,2.4057361666069523,0.015670313313603357,27.092826631516218,0
126397,-51.09067,4466.108424081571,17.323493277427303,2.5974618333305877,0.012903524190187476,30.39144318655133,0
126493,-57.082689,4956.05039818718,19.964852870228842,2.8888030932917887,0.025147192738950275,39.82365512326359,0
126589,-49.882472,4329.585657549327,17.154541795953158,3.1652788338257367,0.011609431728720754,27.8712098993361,2
126685,-55.314568,4809.240231122278,19.186322290649723,3.2736143384794802,0.010454904101788953,29.733837322145707,2
126781,-54.121794,4698.228240196292,19.052260344226166,2.8742440704899144,0.018275728262960977,43.15166330456733,0
126877,-46.550509,4060.017587400041,15.927688272238868,2.4008815446434726,0.01411158125847578,31.445295500457288,0
126973,-50.61508,4381.255711855174,18.0841167538455,2.919205414809917,0.0139736814424396,28.74712728485465,0
127069,-37.961533,3145.751371062107,16.001591072731056,1.8282628824046372,0.06481576114892962,43.71123939037322,0
127165,-43.175193,3727.8562640937657,15.962822446022466,2.7667899141690526,7.116533815854087e-05,28.89878039360046,0
127261,-29.080658,2474.2714883065264,10.898949057762657,2.120575135826937,0.014668560214340598,18.64425615817308,0
127357,-43.492428,3709.1359737430557,16.695123375055115,1.9158059252467277,0.04174728691577917,20.935179304927587,0
127453,-43.586966,3762.2778496868136,16.241750408503812,2.0820779944722103,0.017255412973463502,33.891698797345164,0
127549,-45.637162,3961.383571252555,16.269505667378834,2.346298057421564,0.013597048691620928,27.8394775749743,0
127645,-40.457402,3468.7062757085405,13.821310459902753,2.8213399160907997,0.03302736803889278,14.442111859172584,0
127741,-28.699224,2406.2298219063005,11.405790842422684,1.9429791062991617,0.029199784249067384,31.544022413045163,0
127837,-43.113557,3659.5131608996494,16.916180512441212,1.9689015286973583,0.0437340464442969,27.730066722929475,0
127933,-55.275851,4774.661972699172,20.447134882634685,3.352486658535442,0.003606402687728383,30.282537225931886,2
128029,-60.985228,5280.826451205059,21.125294421459454,3.1307224882918048,0.03913906738162043,32.91705402761698,2
128125,-58.232141,5070.142140264063,21.175286415581432,2.6742644457505618,0.007228494621813297,33.44617113366723,0
128221,-24.973826,2064.058767794401,9.918612530071632,1.992350668756233,0.037380950152874015,25.480694715976714,0
128317,-59.802069,5144.0338827133755,21.193594477169782,3.323589051394494,0.04494776595383887,19.262064428627497,5
128413,-33.192937,2844.4375282241026,12.16432705659436,1.7129088393967364,0.027606670558452673,29.3550961895287,0
128509,-59.153875,5120.012722543172,20.461666622293055,3.1759631773662287,0.03632413563563641,33.334403289258475,3
128605,-37.900289,3217.884436407242,14.443642197492846,1.8467345585158585,0.043310520611703374,44.331473203301435,0
128701,-68.458641,5916.5919011945,23.925518339854154,3.022344004107822,0.06040858756750822,48.481322912275786,2
128797,-33.676811,2831.053671684892,13.28166135565551,1.9683174327955812,0.03962989840656517,28.052361522763967,0
128893,-40.929813,3501.996050090052,16.59625388166306,1.6600732463895675,0.017796498164534602,24.25054610624909,0
128989,-50.62677,4398.735782322652,17.83765427490809,2.277776579559827,0.025133701972663403,14.548469273597004,0
129085,-63.725811,5561.187619754809,20.595042478721208,3.495380768807413,0.035817960404643856,39.04429130896926,4
129181,-51.303123,4471.1023966912,18.62622204681714,2.492862770804022,0.0004725174978376101,25.343749009221792,0
129277,-50.233884,4290.773467222881,18.288735462779066,3.0089486488777504,0.04239659905433657,39.88128416121006,1
129373,-45.622266,3922.5057777242064,15.702996706661466,2.322864179399148,0.050477557443082355,32.12455758288503,0
129469,-60.572439,5288.864482311846,20.276778951828263,3.3335406011368427,0.0178229806944728,24.677385454028844,1
129565,-51.622653,4415.212773640403,18.657563284500206,3.0851916207647436,0.042611959390342236,24.580831203013666,1
129661,-43.090981,3678.2381492918803,16.29318658199809,2.6820395848447696,0.023188533075153783,37.03692316010594,0
129757,-46.975199,4061.762683620356,17.726836930850837,2.3856832866971107,0.005683207325637318,35.48523893207312,0
129853,-46.016232,3978.930944903805,17.1323393001818,2.530193856311937,0.005009543150663376,35.08868134900927,0
129949,-48.257583,4161.8699512509365,17.28375815862616,2.4877362677811896,0.030577403120696567,37.93846659123898,0
130045,-37.691257,3232.9826928709213,14.379906664598131,2.484308774284259,0.003582321293651991,38.12943482801319,0
130141,-25.450284,2102.9637895200685,9.508348889410916,1.7459467950629761,0.05798417795449495,22.436578654199838,0
130237,-64.407568,5608.675742654854,19.92457602765373,3.5548156374958713,0.06143409106880432,24.16035750046373,5
130333,-49.072643,4235.221318243556,17.187484440890916,2.8841026064368624,0.027369566448032956,24.528592689633374,0
96,-83.796448,7199.043847768283,22.341415243438266,3.6731568762429916,0.24228815463812725,15.529462923109532,3
192,-58.131398,5023.31580986547,17.653375668983063,2.4147603747616855,0.109088176273202,17.393542653322225,0
288,-49.273893,3881.608707627909,16.086990814734023,2.506453368848101,0.3086084825918079,24.34296214148403,0
384,-68.48826,5931.549742143816,20.01218880024718,3.2516751727347963,0.12456236370888218,19.940923056006433,1
480,-38.428645,2916.5290703557957,15.331917683422825,2.5809678394916173,0.24209275919159784,23.19323775798084,0
576,-44.051639,3336.623742574596,15.889829533395243,1.6711328202423292,0.35,20.843186284303663,0
672,-55.073219,4402.085691488955,15.796376355685126,2.6586235872844957,0.35,19.83412461578846,0
768,-47.738026,3768.2625195482665,18.120911393638732,2.571002647888352,0.23938175010445872,19.48567407212924,0
864,-62.078771,5089.834442825802,19.789357024947844,2.647484545201784,0.2789750098789995,20.23446432650089,0
960,-61.545223,5376.720923898717,18.556763656242985,3.1001252534169885,0.06472896498284836,19.539889522492892,1
1056,-78.555364,6701.042607242965,21.845918850004455,2.6513142952747346,0.2620424443169638,17.07038185000419,0
1152,-65.09136,5685.286160889846,19.97758858524038,2.674586108629535,0.07835915781753611,17.889381593465806,0
1248,-50.386236,4327.571142057325,17.695983428023546,2.44208348098229,0.05499309121974205,18.47699081947269,0
1344,-56.878234,4526.403207627521,18.180211003427555,2.2753459233400193,0.35,19.439351507127277,0
1440,-57.042885,4910.43271744457,18.732767005343455,2.636923771239418,0.08426388808967245,18.254453603476282,0
1536,-45.476783,3596.9456707404356,15.832060033220833,2.257955756844402,0.2569684208321732,15.693013888597488,0
1632,-56.09406,4598.664139905462,18.000617591896052,2.5303868672512664,0.24633860049867273,23.03451532125473,0
1728,-45.932974,3967.859034597516,15.955351497700892,1.7052699358779364,0.052378007514696456,21.153634992241866,0
1824,-54.64864,4656.085503207512,19.447610954003963,2.2938169228479603,0.08906501312004889,21.054446029365067,0
1920,-45.569278,3897.570964944324,16.531183551746732,2.568200746368489,0.04046222121503773,15.901252642273896,0
2016,-68.966809,5977.546647242033,20.100264740539238,2.9633585892087564,0.13172799230210097,18.831263352736535,0
2112,-63.829602,5259.404353202054,19.553150229238007,2.59602342162638,0.2887469565887986,19.6816489559379,0
2208,-64.209288,5394.706449421317,19.63400306004215,2.8945849877201733,0.21427922472357752,31.38440509647131,0
2304,-41.647904,3090.094654457456,15.728274322657605,1.946187022535065,0.35,24.792824224084622,0
2400,-57.518983,4852.1146543404675,18.14793410285109,2.81242702823343,0.16189905081532502,27.077865401953456,0
2496,-57.266745,4827.4624290622,18.23757969540543,2.5847471321055604,0.16579651983552862,27.28257113799454,0
2592,-40.989835,3092.0982717405495,14.394611386414043,1.7916946860607958,0.33558606468141083,32.050028818547744,0
2688,-63.238322,5266.3119595825765,18.783447556391724,2.8945476039559175,0.25215662225688756,20.681615942269566,0
2784,-52.669352,4206.771869857636,17.36397007039453,2.3550203819333344,0.2966956147924066,19.61150182455778,0
2880,-47.548284,3925.661874106423,17.629047430184556,2.242370785200174,0.1404001894063855,26.563220232129105,0
2976,-49.326426,3848.7598468869764,15.883556993859607,2.0594010110624064,0.35,31.09790987476707,0
3072,-79.031124,6758.571223456808,22.38469172058047,2.4564656686291277,0.2498278884021075,23.38356513172388,0
3168,-61.32952,4989.186137754568,18.099794395149058,2.6719818214765576,0.3292618344881033,35.914905590564025,0
3264,-46.780103,3841.6220574377458,16.399589682223493,1.9419367876042584,0.1778153925840008,17.092825254797937,0
3360,-41.841465,3104.1887159282996,15.122916801198679,2.5317574275291594,0.35,34.988972834646695,0
3456,-96.879759,8406.701148268523,25.299669775908686,3.8482651049025773,0.245569340698421,26.230389287620792,6
3552,-43.384765,3369.5574700311035,15.467366033797722,1.8793691426727441,0.2864821983893451,22.223333312422042,0
3648,-68.964531,6009.14129229816,20.998609875941927,2.8695504160008074,0.09504765697607864,17.57483195066452,0
3744,-72.155787,5952.782635679814,21.317939387184595,2.456446246842319,0.35,21.93104425743222,0
3840,-53.632843,4389.784241322389,17.26344751125884,1.9536765625792374,0.25163303669542075,33.076851613670584,0
3936,-61.275293,5165.313892237935,19.593274699270797,2.801487032833122,0.1749050930926675,13.664300950765602,0
4032,-55.038612,4387.330470995141,16.36353337265264,2.5156179623390096,0.35,31.16955417931079,0
4128,-44.416349,3502.437826632452,16.183788046059217,2.156003866690681,0.24496217870006437,29.878442508280273,0
4224,-43.228788,3414.6744163746885,17.100087990226427,2.92368764532648,0.18550281351138104,19.26059118628502,0
4320,-90.212294,7653.550328204992,24.671099906731197,3.5805439954567917,0.32288290150463583,19.48030374288559,2
4416,-59.221054,5153.438265245449,18.145486367362665,2.9549628708892306,0.0707359883542123,18.292510614693164,0
4512,-59.181495,4782.800563745877,18.53970045272471,2.5781119986187058,0.3173556352720449,31.11218057945371,0
4608,-52.655012,4201.4204570256,18.03578166397033,2.3355185603883246,0.2863910647599321,23.000690394490956,0
4704,-39.625214,2904.648503529755,15.366714814854019,1.796785694358229,0.35,26.714778419136998,0
4800,-68.423113,5776.30544932293,19.582121791449822,2.910902492296908,0.2414040500004041,18.787562786191703,0
4896,-57.262056,4659.56038969261,17.27359313824537,1.9037076502497066,0.3148593911705049,28.48986822620034,0
4992,-57.092806,4599.434727841706,17.095245225957726,2.4082151653345485,0.3337732457898949,28.550671049356467,0
5088,-34.881109,2650.3758299650794,14.271159446601505,2.03336275949034,0.21884385194433364,39.32495537132024,0
5184,-60.68291,4960.801894044561,18.9262870552799,2.815524235930691,0.28471967186778785,33.78813747525216,0
5280,-75.632154,6284.949350795313,21.13147831684797,2.983042383916727,0.35,36.8248944182694,0
5376,-86.327888,7411.418625785869,24.293381031427256,3.108590289585738,0.2454834096133709,24.941016116142272,5
5472,-50.808904,4106.912940988077,16.414759352605767,2.1423029056435228,0.2638950199771085,35.607222082912934,0
5568,-80.19229,6800.57103893005,22.243691842018567,3.224609448206568,0.28157522268593316,29.363480702042583,1
5664,-42.072144,3142.4394995167218,16.171636404938525,1.8737556413847023,0.3364503581468996,28.899439366906883,0
5760,-28.12366,2037.5051108079176,14.954889792077676,3.01663232317967,0.13703261935397232,18.04542591869831,1
5856,-58.437596,4835.3880965104445,17.955739834318607,2.115753599377464,0.2567127754421611,25.53611041650176,0
5952,-50.639222,4008.76146283784,17.51064660437042,2.219072151326958,0.2940523058176041,23.101428015232102,0
6048,-45.575524,3778.1596509520728,16.628623616941027,2.7603373233882254,0.11341368625626758,27.236890609115363,0
6144,-61.810158,5041.918869244606,19.484896271398974,2.8419367137611014,0.2939150789654568,27.486762187033897,0
6240,-62.732713,5076.3495781048605,18.280933186540164,3.0873433270072077,0.35,36.21414084911346,1
6336,-75.314257,6458.468550735821,21.416187857402313,2.67194021982007,0.21572929528590878,27.815868052542214,0
6432,-69.878381,5716.0855511881255,21.269386885561914,2.7167739103987625,0.35,31.99895743086935,0
6528,-64.75798,5379.117898109789,18.24314466737445,2.493662603652245,0.2997594928663028,34.02103058159351,0
6624,-43.677348,3475.4844540425966,15.759505205358751,1.687593872323334,0.23464093988663276,29.25363478630782,0
6720,-77.097684,6443.133168412574,20.94627970320405,2.990879032453292,0.34574115052819254,26.31481671065092,0
6816,-48.542892,3969.998714783891,17.432250789358367,2.094297599844649,0.1850340710952878,37.38231031313539,0
6912,-54.387423,4539.116974326811,17.28013886090365,2.45107212690681,0.18878550212830308,26.147073763161895,0
7008,-75.513726,6408.939518999895,22.257672577721483,2.769569245203749,0.2426134074989118,32.02358545795083,0
7104,-44.277539,3578.3746362229995,16.41269062076622,1.5844325212817933,0.19574746550305894,36.84553333044053,0
7200,-33.607091,2759.8553536575246,13.114151034191158,2.363772546912588,0.07525218272287604,18.94739394411445,0
7296,-50.505597,4125.891532006061,18.508157444742537,2.2111924812619987,0.18731719218194487,34.11562035530805,0
7392,-55.028129,4378.6106364342495,17.355067191067267,1.9637572633887135,0.35,29.153891219347717,0
7488,-76.593451,6524.093502447896,21.972948014580982,2.973384757899166,0.23808518024651626,47.81555946215987,0
7584,-67.820432,5673.993152984488,21.221395638195116,2.7268483852947516,0.24155619220906183,33.15858990862966,0
7680,-64.944113,5555.071329717927,19.13685544331711,2.637205457882839,0.17316407855404053,36.707426299005746,0
7776,-57.359748,4671.925053714301,18.11524839657337,2.6548304190714864,0.2762660567599692,41.84539675429463,0
7872,-60.907064,4911.09848824774,18.9004895033115,2.8554360955707594,0.3322505328804255,30.51435448050499,0
7968,-54.128482,4674.839131907476,17.232907883560944,2.3221570794346658,0.08542368653181354,26.76013529688121,0
8064,-66.309416,5497.2682917377315,19.65688727329871,2.432546337070369,0.29777655713260176,28.51142660081388,0
8160,-67.443029,5740.444333101599,21.042157529609934,2.403099303213451,0.1843132458627224,34.32802418127657,0
8256,-41.285755,3356.1520734244286,16.290053000180883,2.125660831264602,0.13246360826060954,30.299758670330046,0
8352,-73.443278,6404.047171891847,22.57659485688696,3.0033709867291645,0.09523193555835047,34.31650943383574,1
8448,-71.976889,6137.9175693937705,20.919186683271384,2.763585785689899,0.21443483304036293,32.646167931705726,0
8544,-46.51807,3608.707475275759,15.990025120136904,2.196867414680659,0.3170160637874352,24.298018194586042,0
8640,-62.401741,5309.323543868836,19.544744547384905,2.3024754450058476,0.16827278137207036,28.069723764956,0
